Trampa,Tau,Error Tau,Pc,Temperatura,Intensidad,Error Intensidad,tph,Máscara,p-valor
"(682, 284)",0.001770730202712518,0.00018394916343095644,0.1723313038901848,195,"[76.45863342285156, 4.333630561828613, 82.08006286621094, 50.52678680419922, 40.26250076293945, 53.97782897949219, 66.40744018554688, 65.32827758789062, 116.20982360839844, 143.8889923095703, 157.40878295898438, 222.00595092773438, 286.7062683105469, 258.9678649902344, 340.01312255859375, 336.73602294921875, 291.89019775390625, 266.6047668457031, 189.14166259765625, 141.7490997314453, 59.18199157714844, 30.264284133911133, 59.52648162841797, 21.518455505371094, 21.876487731933594]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.9985927651567144
"(480, 51)",0.00030366659361515043,1.066340169787129e-05,0.5114162546474089,195,"[87.26934051513672, 160.8537139892578, 211.64553833007812, 320.75091552734375, 422.818603515625, 601.7882080078125, 638.4287109375, 729.9297485351562, 972.9520874023438, 943.559814453125, 971.633544921875, 861.4124755859375, 803.4063720703125, 586.9693603515625, 300.10296630859375, 229.6297607421875, 94.17276763916016, 5.087500095367432, 9.27589225769043, 34.525001525878906, 3.070089340209961, 26.925743103027344, 53.30119323730469, 30.712648391723633, 56.9735107421875]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.8114747052240616
"(612, 129)",0.0002524849392801563,5.737073581346265e-06,0.7914536887891623,195,"[248.10073852539062, 380.40802001953125, 431.92755126953125, 553.910888671875, 744.4854125976562, 979.0838623046875, 1079.8509521484375, 1359.391357421875, 1429.7607421875, 1531.15576171875, 1425.11474609375, 1293.4334716796875, 1021.7932739257812, 632.2967529296875, 538.7255859375, 188.87603759765625, 66.62857055664062, 4.07425594329834, 17.032737731933594, 23.163095474243164, 27.571430206298828, 34.025447845458984, 4.256099700927734, 8.371428489685059, 76.34911346435547]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.7908740521106523
"(136, 216)",0.0002547148749108101,6.609885523346297e-06,0.6929584923559297,195,"[142.2938995361328, 258.07647705078125, 351.33514404296875, 490.49151611328125, 626.056396484375, 847.480224609375, 935.6294555664062, 1111.8470458984375, 1337.27978515625, 1322.2164306640625, 1389.959228515625, 1057.138916015625, 899.9786987304688, 584.7205200195312, 335.941650390625, 186.20223999023438, 117.72976684570312, 11.608036041259766, 59.54523849487305, 3.1694939136505127, 8.9962797164917, 51.55506134033203, 26.018156051635742, 53.529014587402344, 86.27009582519531]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.7598051966923134
"(41, 24)",0.00024676868224721154,5.815966988705289e-06,0.7632000907854051,195,"[269.21234130859375, 315.240478515625, 450.0310974121094, 560.5999755859375, 736.9385375976562, 961.5459594726562, 1140.65283203125, 1305.3170166015625, 1393.4346923828125, 1411.3203125, 1368.9307861328125, 1141.3603515625, 1002.8650512695312, 693.962158203125, 477.62664794921875, 182.67990112304688, 173.2904815673828, 14.21889877319336, 4.511903762817383, 38.972023010253906, 37.14955139160156, 76.2718734741211, 43.7288703918457, 49.2568473815918, 49.324256896972656]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.29671725035887186
"(325, 30)",0.00019382547684545622,9.734122847959893e-06,0.3591514999950143,195,"[173.5863037109375, 168.43154907226562, 275.9770812988281, 379.0779724121094, 394.9505920410156, 591.1895751953125, 581.448974609375, 645.361572265625, 607.214599609375, 631.9879150390625, 583.43017578125, 427.599853515625, 434.830810546875, 278.118896484375, 211.53541564941406, 70.2562484741211, 34.431549072265625, 26.541667938232422, 6.273064613342285, 24.34642791748047, 29.375892639160156, 7.352380752563477, 11.842113494873047, 50.66517639160156, 55.418601989746094]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.3920037969585189
"(798, 34)",0.0002613106631630779,6.257210283821589e-06,0.7508070491803867,195,"[156.91339111328125, 209.3199462890625, 315.192138671875, 511.29034423828125, 606.1214599609375, 813.7626342773438, 1153.8111572265625, 1319.67138671875, 1370.381103515625, 1472.53369140625, 1384.308837890625, 1205.31787109375, 924.9696044921875, 738.95166015625, 454.84478759765625, 193.01353454589844, 41.4944953918457, 35.873661041259766, 42.82752990722656, 53.38422393798828, 10.20550537109375, 17.233779907226562, 0.39404773712158203, 19.686458587646484, 9.767559051513672]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.7154843106367827
"(592, 42)",0.0002144562591636286,5.399099681605465e-06,0.7155176466802718,195,"[286.91400146484375, 331.13720703125, 478.63348388671875, 716.5737915039062, 759.3126220703125, 930.77587890625, 1145.1512451171875, 1208.9129638671875, 1297.28662109375, 1312.5830078125, 1229.7548828125, 1102.3541259765625, 839.61572265625, 489.45013427734375, 345.71295166015625, 107.93229675292969, 34.976932525634766, 18.61919593811035, 52.284523010253906, 31.44985008239746, 3.8187501430511475, 12.845684051513672, 83.76770782470703, 4.306844711303711, 47.237648010253906]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.09312958957730316
"(822, 147)",0.0002232372677600885,6.624445093334932e-06,0.6067695013802915,195,"[200.26934814453125, 242.98007202148438, 323.527099609375, 529.7418212890625, 631.03271484375, 865.8444213867188, 954.6824340820312, 1028.36474609375, 1082.22021484375, 1114.779296875, 1055.5006103515625, 971.3906860351562, 723.1175537109375, 390.16009521484375, 371.5130920410156, 82.453125, 29.917709350585938, 79.73199462890625, 83.63616180419922, 33.007293701171875, 24.62276840209961, 70.25029754638672, 53.487648010253906, 51.4619026184082, 3.486309051513672]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.13978667726667443
"(553, 152)",0.00024956553154402926,6.8499736372612195e-06,0.6552716198730575,195,"[142.43051147460938, 299.1968688964844, 370.17767333984375, 514.7286987304688, 664.1492919921875, 833.187744140625, 1013.4974365234375, 1051.3984375, 1139.46484375, 1222.9609375, 1148.5499267578125, 1071.481689453125, 926.5006103515625, 558.6806640625, 377.1392822265625, 141.03155517578125, 75.125, 9.06845474243164, 76.34642791748047, 108.64032745361328, 31.69999885559082, 51.41785430908203, 50.598365783691406, 7.5150299072265625, 4.415179252624512]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.08891797889695834
"(166, 223)",0.00021091187375917725,6.786537641136125e-06,0.5599398507065083,195,"[134.05996704101562, 230.04776000976562, 304.58380126953125, 489.031982421875, 593.551025390625, 703.8895874023438, 934.58154296875, 1009.1465454101562, 1072.30712890625, 1045.52783203125, 955.7357177734375, 846.9906616210938, 569.26904296875, 334.11859130859375, 300.37469482421875, 101.86920166015625, 1.1672611236572266, 78.80357360839844, 17.568004608154297, 54.483482360839844, 64.79985046386719, 10.14077377319336, 24.01071548461914, 11.243154525756836, 13.755060195922852]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.8575625379109191
"(159, 230)",0.00031718834245413345,1.2997401793574748e-05,0.4381460059310238,195,"[224.12246704101562, 204.3328857421875, 131.2950897216797, 235.86265563964844, 309.875, 432.61962890625, 571.9007568359375, 642.5921630859375, 758.0015869140625, 867.9259033203125, 827.39453125, 794.761474609375, 666.3836669921875, 451.3949279785156, 367.79241943359375, 161.3494110107422, 88.05044555664062, 25.112945556640625, 86.18839263916016, 24.886903762817383, 48.61339569091797, 21.511903762817383, 7.057738304138184, 7.422172546386719, 14.327827453613281]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.8500626729864036
"(12, 77)",0.0003977025053379466,4.0215043888398965e-05,0.17736765668279258,195,"[185.53213500976562, 149.31219482421875, 19.98690414428711, 43.927528381347656, 34.552978515625, 134.56756591796875, 139.599853515625, 205.5669708251953, 303.71905517578125, 371.36309814453125, 369.7973327636719, 368.0793151855469, 279.89239501953125, 231.67112731933594, 159.7418212890625, 56.020835876464844, 109.35298156738281, 5.353870391845703, 8.397768020629883, 14.75550651550293, 6.225446701049805, 49.134674072265625, 88.36711120605469, 63.271724700927734, 9.454760551452637]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.19269636152941902
"(644, 113)",0.00031252033175250713,1.5102985046734346e-05,0.3715452382837953,195,"[146.02232360839844, 162.94122314453125, 224.59568786621094, 246.56307983398438, 300.09002685546875, 410.56414794921875, 474.13421630859375, 604.8358154296875, 627.8004150390625, 644.907470703125, 677.9616088867188, 628.9452514648438, 586.3619384765625, 448.5596923828125, 314.49346923828125, 171.12425231933594, 54.83363342285156, 26.406696319580078, 61.4258918762207, 50.49835968017578, 82.77886962890625, 0.9010416269302368, 41.694496154785156, 10.278124809265137, 50.56815719604492]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.7440789062259059
"(554, 141)",0.0003089754617376656,2.133696914892772e-05,0.2600264570334832,195,"[123.23690795898438, 147.08616638183594, 88.9607162475586, 189.92633056640625, 179.427978515625, 247.90267944335938, 255.03765869140625, 397.464599609375, 471.261474609375, 505.9544677734375, 559.5526733398438, 437.6827392578125, 400.364013671875, 281.92962646484375, 120.12767791748047, 120.76815795898438, 65.46904754638672, 2.190476417541504, 13.324851036071777, 4.032886505126953, 3.4522323608398438, 22.41934585571289, 43.476783752441406, 25.509376525878906, 4.26755952835083]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.9747724495428652
"(260, 183)",0.00017742868188320467,4.720681906179456e-06,0.6788345815673369,195,"[274.70166015625, 388.3172607421875, 453.67486572265625, 578.821533203125, 767.9419555664062, 985.47265625, 1180.5054931640625, 1222.1771240234375, 1350.192138671875, 1305.910400390625, 1081.125, 789.6336669921875, 596.22021484375, 384.1549072265625, 147.12753295898438, 52.03303527832031, 18.04166603088379, 76.59910583496094, 18.350595474243164, 5.4720234870910645, 63.524696350097656, 66.36324310302734, 11.345536231994629, 3.487351417541504, 46.32842254638672]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.895633139023269
"(34, 203)",0.00033807659979791704,2.342565188265639e-05,0.2590185269258855,195,"[132.7782745361328, 138.04776000976562, 94.1343765258789, 155.93765258789062, 117.75967407226562, 222.02783203125, 210.0126495361328, 389.36175537109375, 461.7269287109375, 535.6005859375, 529.5302124023438, 463.4537353515625, 436.94390869140625, 317.7791748046875, 148.212646484375, 109.06339263916016, 17.972469329833984, 10.50223159790039, 9.250743865966797, 24.934226989746094, 4.82261848449707, 31.955059051513672, 21.951488494873047, 56.09687805175781, 48.59583282470703]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.8082477568076267
"(483, 26)",0.00020554716097832484,1.582713262620602e-05,0.23406433876376623,195,"[48.925296783447266, 19.035417556762695, 20.71101188659668, 105.69628143310547, 127.4449462890625, 336.5462646484375, 394.4993896484375, 522.4214477539062, 476.36920166015625, 540.983154296875, 381.5123596191406, 326.6767883300781, 209.16339111328125, 36.792259216308594, 42.20565414428711, 58.136009216308594, 0.8007440567016602, 11.510862350463867, 6.036457061767578, 47.36205291748047, 11.746427536010742, 0.47396087646484375, 32.4822883605957, 6.312055587768555, 35.46592330932617]","[50.17033660413027, 50.1677856863462, 50.16483354388145, 50.16323518933677, 50.16737580511436, 50.165993400131626, 50.16632558696366, 50.16839781338194, 50.17013600438559, 50.166905107500504, 50.16865615959584, 50.167055180669955, 50.16700195116603, 50.16783596598689, 50.16315690155386, 50.16606745270495, 50.16683005390327, 50.16739087269433, 50.16994250292507, 50.16462868203988, 50.16727671386741, 50.166484697846975, 50.16324136415935, 50.16541464612107, 50.16369918060295]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.07171365434484382
